clusterid,queryID,class,gene,allele,seqID,accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
135,SHV-211,Bla,SHV-OKP-LEN,SHV-211,2648,NG_062283.1,-,-,no,no,class A beta-lactamase SHV-211,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-212,Bla,SHV-OKP-LEN,SHV-212,2649,NG_062284.1,-,-,no,no,class A beta-lactamase SHV-212,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-213,Bla,SHV-OKP-LEN,SHV-213,2650,NG_062285.1,-,-,no,no,class A beta-lactamase SHV-213,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-214,Bla,SHV-OKP-LEN,SHV-214,2651,NG_062286.1,-,-,no,no,class A beta-lactamase SHV-214,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-215,Bla,SHV-OKP-LEN,SHV-215,2652,NG_062287.1,-,-,no,no,class A beta-lactamase SHV-215,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-216,Bla,SHV-OKP-LEN,SHV-216,2653,NG_062288.1,-,-,no,no,class A beta-lactamase SHV-216,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-217,Bla,SHV-OKP-LEN,SHV-217,2654,NG_062289.1,-,-,no,no,class A beta-lactamase SHV-217,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-218,Bla,SHV-OKP-LEN,SHV-218,2655,NG_062290.1,-,-,no,no,class A beta-lactamase SHV-218,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-219,Bla,SHV-OKP-LEN,SHV-219,2656,NG_062291.1,-,-,no,no,class A beta-lactamase SHV-219,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-220,Bla,SHV-OKP-LEN,SHV-220,2657,NG_062292.1,-,-,no,no,class A beta-lactamase SHV-220,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-221,Bla,SHV-OKP-LEN,SHV-221,2658,NG_062293.1,-,-,no,no,class A beta-lactamase SHV-221,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-222,Bla,SHV-OKP-LEN,SHV-222,2659,NG_062294.1,-,-,no,no,class A beta-lactamase SHV-222,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-223,Bla,SHV-OKP-LEN,SHV-223,2660,NG_062295.1,-,-,no,no,class A beta-lactamase SHV-223,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-224,Bla,SHV-OKP-LEN,SHV-224,2661,NG_062296.1,-,-,no,no,class A beta-lactamase SHV-224,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-225,Bla,SHV-OKP-LEN,SHV-225,2662,NG_062297.1,-,-,no,no,class A beta-lactamase SHV-225,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-226,Bla,SHV-OKP-LEN,SHV-226,2663,NG_062298.1,-,-,no,no,class A beta-lactamase SHV-226,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-227,Bla,SHV-OKP-LEN,SHV-227,2664,NG_062299.1,-,-,no,no,class A beta-lactamase SHV-227,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-228,Bla,SHV-OKP-LEN,SHV-228,2665,NG_062300.1,-,-,no,no,class A beta-lactamase SHV-228,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-115,Bla,SHV-OKP-LEN,SHV-115,2698,NG_067162.1,-,-,no,no,class A beta-lactamase SHV-115,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-116,Bla,SHV-OKP-LEN,SHV-116,2699,NG_068211.1,-,-,no,no,class A beta-lactamase SHV-116,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-132,Bla,SHV-OKP-LEN,SHV-132,2700,NG_050009.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-146,Bla,SHV-OKP-LEN,SHV-146,2701,NG_050020.1,-,-,no,no,class A beta-lactamase SHV-146,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-171,Bla,SHV-OKP-LEN,SHV-171,2702,NG_068212.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-190,Bla,SHV-OKP-LEN,SHV-190,2703,NG_050056.1,-,-,no,no,class A beta-lactamase SHV-190,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-191,Bla,SHV-OKP-LEN,SHV-191,2704,NG_050057.1,-,-,no,no,class A beta-lactamase SHV-191,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-202,Bla,SHV-OKP-LEN,SHV-202,2705,NG_062245.1,-,-,no,no,class A beta-lactamase SHV-202,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-229,Bla,SHV-OKP-LEN,SHV-229,2706,NG_076841.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-230,Bla,SHV-OKP-LEN,SHV-230,2707,NG_148673.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
135,SHV-231,Bla,SHV-OKP-LEN,SHV-231,2708,NG_148674.1,-,-,no,no,class A extended-spectrum and inhibitor-resistant beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
135,SHV-232,Bla,SHV-OKP-LEN,SHV-232,2709,NG_228688.1,-,-,no,no,class A beta-lactamase SHV-232,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-233,Bla,SHV-OKP-LEN,SHV-233,2710,NG_242312.1,-,-,no,no,class A extended-spectrum and inhibitor-resistant beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
135,SHV-234,Bla,SHV-OKP-LEN,SHV-234,2711,NG_242313.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-235,Bla,SHV-OKP-LEN,SHV-235,2712,NG_242314.1,-,-,no,no,class A beta-lactamase SHV-235,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-236,Bla,SHV-OKP-LEN,SHV-236,2713,NG_242315.1,-,-,no,no,class A beta-lactamase SHV-236,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-237,Bla,SHV-OKP-LEN,SHV-237,2714,NG_242316.1,-,-,no,no,class A beta-lactamase SHV-237,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-239,Bla,SHV-OKP-LEN,SHV-239,2715,NG_242318.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-240,Bla,SHV-OKP-LEN,SHV-240,2716,NG_242319.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-241,Bla,SHV-OKP-LEN,SHV-241,2717,NG_242320.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-242,Bla,SHV-OKP-LEN,SHV-242,2718,NG_242321.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-243,Bla,SHV-OKP-LEN,SHV-243,2719,NG_242322.1,-,-,no,no,class A beta-lactamase SHV-243,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-238,Bla,SHV-OKP-LEN,SHV-238,2720,NG_242317.1,-,-,no,no,class A extended-spectrum and inhibitor-resistant beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
135,LEN-27,Bla,SHV-OKP-LEN,LEN-27,2948,NG_068509.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-28,Bla,SHV-OKP-LEN,LEN-28,2949,NG_060510.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-31,Bla,SHV-OKP-LEN,LEN-31,2950,NG_050605.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-A-17,Bla,SHV-OKP-LEN,OKP-A-17,2978,NG_049361.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-16,Bla,SHV-OKP-LEN,OKP-B-16,2979,NG_067146.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-21,Bla,SHV-OKP-LEN,OKP-B-21,2980,NG_067147.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-22,Bla,SHV-OKP-LEN,OKP-B-22,2981,NG_067148.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-23,Bla,SHV-OKP-LEN,OKP-B-23,2982,NG_050606.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-24,Bla,SHV-OKP-LEN,OKP-B-24,2983,NG_067149.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-34,Bla,SHV-OKP-LEN,OKP-B-34,2984,NG_067150.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-36,Bla,SHV-OKP-LEN,OKP-B-36,2985,NG_067151.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-40,Bla,SHV-OKP-LEN,OKP-B-40,2986,NG_067152.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-41,Bla,SHV-OKP-LEN,OKP-B-41,2987,NG_067153.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-45,Bla,SHV-OKP-LEN,OKP-B-45,2988,NG_067154.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-C-1,Bla,SHV-OKP-LEN,OKP-C-1,2989,NG_067155.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-D-1,Bla,SHV-OKP-LEN,OKP-D-1,2990,NG_067156.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-94,Bla,SHV-OKP-LEN,LEN-94,3143,NG_244802.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-95,Bla,SHV-OKP-LEN,LEN-95,3144,NG_244803.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-96,Bla,SHV-OKP-LEN,LEN-96,3145,NG_244804.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-97,Bla,SHV-OKP-LEN,LEN-97,3146,NG_244805.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-98,Bla,SHV-OKP-LEN,LEN-98,3147,NG_244806.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-99,Bla,SHV-OKP-LEN,LEN-99,3148,NG_244807.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-100,Bla,SHV-OKP-LEN,LEN-100,3149,NG_244695.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-101,Bla,SHV-OKP-LEN,LEN-101,3150,NG_244696.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-102,Bla,SHV-OKP-LEN,LEN-102,3151,NG_244697.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-103,Bla,SHV-OKP-LEN,LEN-103,3152,NG_244698.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-104,Bla,SHV-OKP-LEN,LEN-104,3153,NG_244699.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-105,Bla,SHV-OKP-LEN,LEN-105,3154,NG_244700.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-106,Bla,SHV-OKP-LEN,LEN-106,3155,NG_244701.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-107,Bla,SHV-OKP-LEN,LEN-107,3156,NG_244702.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-108,Bla,SHV-OKP-LEN,LEN-108,3157,NG_244703.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-109,Bla,SHV-OKP-LEN,LEN-109,3158,NG_244704.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-110,Bla,SHV-OKP-LEN,LEN-110,3159,NG_244705.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-111,Bla,SHV-OKP-LEN,LEN-111,3160,NG_244706.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-112,Bla,SHV-OKP-LEN,LEN-112,3161,NG_244707.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-113,Bla,SHV-OKP-LEN,LEN-113,3162,NG_244708.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-114,Bla,SHV-OKP-LEN,LEN-114,3163,NG_244709.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-115,Bla,SHV-OKP-LEN,LEN-115,3164,NG_244710.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-116,Bla,SHV-OKP-LEN,LEN-116,3165,NG_244711.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-117,Bla,SHV-OKP-LEN,LEN-117,3166,NG_244712.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-118,Bla,SHV-OKP-LEN,LEN-118,3167,NG_244713.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-119,Bla,SHV-OKP-LEN,LEN-119,3168,NG_244714.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-120,Bla,SHV-OKP-LEN,LEN-120,3169,NG_244715.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-121,Bla,SHV-OKP-LEN,LEN-121,3170,NG_245133.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-122,Bla,SHV-OKP-LEN,LEN-122,3171,NG_244716.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-123,Bla,SHV-OKP-LEN,LEN-123,3172,NG_244717.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-124,Bla,SHV-OKP-LEN,LEN-124,3173,NG_244718.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-125,Bla,SHV-OKP-LEN,LEN-125,3174,NG_244719.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-126,Bla,SHV-OKP-LEN,LEN-126,3175,NG_244720.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-127,Bla,SHV-OKP-LEN,LEN-127,3176,NG_244721.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-128,Bla,SHV-OKP-LEN,LEN-128,3177,NG_244722.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-129,Bla,SHV-OKP-LEN,LEN-129,3178,NG_244723.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-130,Bla,SHV-OKP-LEN,LEN-130,3179,NG_244724.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-131,Bla,SHV-OKP-LEN,LEN-131,3180,NG_245134.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-132,Bla,SHV-OKP-LEN,LEN-132,3181,NG_244725.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-133,Bla,SHV-OKP-LEN,LEN-133,3182,NG_244726.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-134,Bla,SHV-OKP-LEN,LEN-134,3183,NG_244727.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-135,Bla,SHV-OKP-LEN,LEN-135,3184,NG_244728.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-136,Bla,SHV-OKP-LEN,LEN-136,3185,NG_244729.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-137,Bla,SHV-OKP-LEN,LEN-137,3186,NG_244730.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-138,Bla,SHV-OKP-LEN,LEN-138,3187,NG_244731.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-139,Bla,SHV-OKP-LEN,LEN-139,3188,NG_244732.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-140,Bla,SHV-OKP-LEN,LEN-140,3189,NG_244733.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-141,Bla,SHV-OKP-LEN,LEN-141,3190,NG_244734.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-142,Bla,SHV-OKP-LEN,LEN-142,3191,NG_244735.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-143,Bla,SHV-OKP-LEN,LEN-143,3192,NG_244736.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-144,Bla,SHV-OKP-LEN,LEN-144,3193,NG_244737.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-145,Bla,SHV-OKP-LEN,LEN-145,3194,NG_244738.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-146,Bla,SHV-OKP-LEN,LEN-146,3195,NG_244739.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-147,Bla,SHV-OKP-LEN,LEN-147,3196,NG_244740.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-148,Bla,SHV-OKP-LEN,LEN-148,3197,NG_244741.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-149,Bla,SHV-OKP-LEN,LEN-149,3198,NG_244742.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-150,Bla,SHV-OKP-LEN,LEN-150,3199,NG_244743.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-151,Bla,SHV-OKP-LEN,LEN-151,3200,NG_244744.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-152,Bla,SHV-OKP-LEN,LEN-152,3201,NG_244745.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-153,Bla,SHV-OKP-LEN,LEN-153,3202,NG_244746.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-154,Bla,SHV-OKP-LEN,LEN-154,3203,NG_244747.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-155,Bla,SHV-OKP-LEN,LEN-155,3204,NG_244748.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-156,Bla,SHV-OKP-LEN,LEN-156,3205,NG_245146.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-157,Bla,SHV-OKP-LEN,LEN-157,3206,NG_244749.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-158,Bla,SHV-OKP-LEN,LEN-158,3207,NG_244750.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-159,Bla,SHV-OKP-LEN,LEN-159,3208,NG_244751.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-160,Bla,SHV-OKP-LEN,LEN-160,3209,NG_244752.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-161,Bla,SHV-OKP-LEN,LEN-161,3210,NG_244753.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-162,Bla,SHV-OKP-LEN,LEN-162,3211,NG_245135.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-163,Bla,SHV-OKP-LEN,LEN-163,3212,NG_244754.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-164,Bla,SHV-OKP-LEN,LEN-164,3213,NG_244755.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-165,Bla,SHV-OKP-LEN,LEN-165,3214,NG_244756.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-166,Bla,SHV-OKP-LEN,LEN-166,3215,NG_244757.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-167,Bla,SHV-OKP-LEN,LEN-167,3216,NG_244758.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-168,Bla,SHV-OKP-LEN,LEN-168,3217,NG_244759.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-169,Bla,SHV-OKP-LEN,LEN-169,3218,NG_244760.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-170,Bla,SHV-OKP-LEN,LEN-170,3219,NG_244761.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-173,Bla,SHV-OKP-LEN,LEN-173,3222,NG_244764.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-174,Bla,SHV-OKP-LEN,LEN-174,3223,NG_244765.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-175,Bla,SHV-OKP-LEN,LEN-175,3224,NG_244766.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-176,Bla,SHV-OKP-LEN,LEN-176,3225,NG_244767.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-177,Bla,SHV-OKP-LEN,LEN-177,3226,NG_244768.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-178,Bla,SHV-OKP-LEN,LEN-178,3227,NG_244769.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-179,Bla,SHV-OKP-LEN,LEN-179,3228,NG_244770.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-180,Bla,SHV-OKP-LEN,LEN-180,3229,NG_244771.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-181,Bla,SHV-OKP-LEN,LEN-181,3230,NG_244772.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-182,Bla,SHV-OKP-LEN,LEN-182,3231,NG_244773.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-183,Bla,SHV-OKP-LEN,LEN-183,3232,NG_245136.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-184,Bla,SHV-OKP-LEN,LEN-184,3233,NG_244774.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-185,Bla,SHV-OKP-LEN,LEN-185,3234,NG_244775.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-186,Bla,SHV-OKP-LEN,LEN-186,3235,NG_244776.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-187,Bla,SHV-OKP-LEN,LEN-187,3236,NG_244777.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-188,Bla,SHV-OKP-LEN,LEN-188,3237,NG_244778.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-189,Bla,SHV-OKP-LEN,LEN-189,3238,NG_244779.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-190,Bla,SHV-OKP-LEN,LEN-190,3239,NG_244780.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-191,Bla,SHV-OKP-LEN,LEN-191,3240,NG_244781.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-192,Bla,SHV-OKP-LEN,LEN-192,3241,NG_244782.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-193,Bla,SHV-OKP-LEN,LEN-193,3242,NG_244783.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
