clusterid,queryID,class,gene,allele,seqID,aro_accession,ncbi_accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
135,SHV-230,Bla,SHV-OKP-LEN,SHV-230,2707,GenBank_OP762696,NG_148673.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
135,SHV-231,Bla,SHV-OKP-LEN,SHV-231,2708,GenBank_OP951208,NG_148674.1,-,-,no,no,class A extended-spectrum and inhibitor-resistant beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
135,SHV-232,Bla,SHV-OKP-LEN,SHV-232,2709,GenBank_OR224963,NG_228688.1,-,-,no,no,class A beta-lactamase SHV-232,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-233,Bla,SHV-OKP-LEN,SHV-233,2710,GenBank_OR826346,NG_242312.1,-,-,no,no,class A extended-spectrum and inhibitor-resistant beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
135,SHV-234,Bla,SHV-OKP-LEN,SHV-234,2711,GenBank_OR863406,NG_242313.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-235,Bla,SHV-OKP-LEN,SHV-235,2712,GenBank_OR863407,NG_242314.1,-,-,no,no,class A beta-lactamase SHV-235,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-236,Bla,SHV-OKP-LEN,SHV-236,2713,GenBank_OR863408,NG_242315.1,-,-,no,no,class A beta-lactamase SHV-236,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-237,Bla,SHV-OKP-LEN,SHV-237,2714,GenBank_OR863410,NG_242316.1,-,-,no,no,class A beta-lactamase SHV-237,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-239,Bla,SHV-OKP-LEN,SHV-239,2715,GenBank_OR876331,NG_242318.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-240,Bla,SHV-OKP-LEN,SHV-240,2716,GenBank_OR876332,NG_242319.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-241,Bla,SHV-OKP-LEN,SHV-241,2717,GenBank_OR876333,NG_242320.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-242,Bla,SHV-OKP-LEN,SHV-242,2718,GenBank_OR876334,NG_242321.1,-,-,no,no,inhibitor-resistant class A broad-spectrum beta-lactamase,Bla_inhR,penicillin beta-lactam + beta-lactamase inhibitor,ARO:3000008;ARO:3000042
135,SHV-243,Bla,SHV-OKP-LEN,SHV-243,2719,GenBank_OR876335,NG_242322.1,-,-,no,no,class A beta-lactamase SHV-243,Bla_chr,penicillin beta-lactam,ARO:3000008
135,SHV-238,Bla,SHV-OKP-LEN,SHV-238,2720,GenBank_OR880707,NG_242317.1,-,-,no,no,class A extended-spectrum and inhibitor-resistant beta-lactamase,Bla_ESBL_inhR,third-generation cephalosporin + beta-lactamase inhibitor,ARO:3009107;ARO:3000042
135,LEN-27,Bla,SHV-OKP-LEN,LEN-27,2948,ARO_3006932,NG_068509.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-28,Bla,SHV-OKP-LEN,LEN-28,2949,ARO_3006933,NG_060510.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-31,Bla,SHV-OKP-LEN,LEN-31,2950,ARO_3006934,NG_050605.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-A-17,Bla,SHV-OKP-LEN,OKP-A-17,2978,ARO_3006141,NG_049361.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-16,Bla,SHV-OKP-LEN,OKP-B-16,2979,ARO_3006142,NG_067146.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-21,Bla,SHV-OKP-LEN,OKP-B-21,2980,ARO_3006143,NG_067147.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-22,Bla,SHV-OKP-LEN,OKP-B-22,2981,ARO_3006144,NG_067148.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-23,Bla,SHV-OKP-LEN,OKP-B-23,2982,ARO_3006145,NG_050606.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-24,Bla,SHV-OKP-LEN,OKP-B-24,2983,ARO_3006146,NG_067149.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-34,Bla,SHV-OKP-LEN,OKP-B-34,2984,ARO_3006147,NG_067150.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-36,Bla,SHV-OKP-LEN,OKP-B-36,2985,ARO_3006148,NG_067151.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-40,Bla,SHV-OKP-LEN,OKP-B-40,2986,ARO_3006149,NG_067152.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-41,Bla,SHV-OKP-LEN,OKP-B-41,2987,ARO_3006150,NG_067153.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-B-45,Bla,SHV-OKP-LEN,OKP-B-45,2988,ARO_3006151,NG_067154.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-C-1,Bla,SHV-OKP-LEN,OKP-C-1,2989,ARO_3006152,NG_067155.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,OKP-D-1,Bla,SHV-OKP-LEN,OKP-D-1,2990,ARO_3006153,NG_067156.1,-,-,no,no,class A broad-spectrum beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-94,Bla,SHV-OKP-LEN,LEN-94,3143,RefSeq_NG_244802,NG_244802.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-95,Bla,SHV-OKP-LEN,LEN-95,3144,RefSeq_NG_244803,NG_244803.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-96,Bla,SHV-OKP-LEN,LEN-96,3145,RefSeq_NG_244804,NG_244804.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-97,Bla,SHV-OKP-LEN,LEN-97,3146,RefSeq_NG_244805,NG_244805.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-98,Bla,SHV-OKP-LEN,LEN-98,3147,RefSeq_NG_244806,NG_244806.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-99,Bla,SHV-OKP-LEN,LEN-99,3148,RefSeq_NG_244807,NG_244807.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-100,Bla,SHV-OKP-LEN,LEN-100,3149,RefSeq_NG_244695,NG_244695.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-101,Bla,SHV-OKP-LEN,LEN-101,3150,RefSeq_NG_244696,NG_244696.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-102,Bla,SHV-OKP-LEN,LEN-102,3151,RefSeq_NG_244697,NG_244697.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-103,Bla,SHV-OKP-LEN,LEN-103,3152,RefSeq_NG_244698,NG_244698.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-104,Bla,SHV-OKP-LEN,LEN-104,3153,RefSeq_NG_244699,NG_244699.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-105,Bla,SHV-OKP-LEN,LEN-105,3154,RefSeq_NG_244700,NG_244700.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-106,Bla,SHV-OKP-LEN,LEN-106,3155,RefSeq_NG_244701,NG_244701.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-107,Bla,SHV-OKP-LEN,LEN-107,3156,RefSeq_NG_244702,NG_244702.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-108,Bla,SHV-OKP-LEN,LEN-108,3157,RefSeq_NG_244703,NG_244703.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-109,Bla,SHV-OKP-LEN,LEN-109,3158,RefSeq_NG_244704,NG_244704.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-110,Bla,SHV-OKP-LEN,LEN-110,3159,RefSeq_NG_244705,NG_244705.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-111,Bla,SHV-OKP-LEN,LEN-111,3160,RefSeq_NG_244706,NG_244706.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-112,Bla,SHV-OKP-LEN,LEN-112,3161,RefSeq_NG_244707,NG_244707.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-113,Bla,SHV-OKP-LEN,LEN-113,3162,RefSeq_NG_244708,NG_244708.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-114,Bla,SHV-OKP-LEN,LEN-114,3163,RefSeq_NG_244709,NG_244709.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-115,Bla,SHV-OKP-LEN,LEN-115,3164,RefSeq_NG_244710,NG_244710.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-116,Bla,SHV-OKP-LEN,LEN-116,3165,RefSeq_NG_244711,NG_244711.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-117,Bla,SHV-OKP-LEN,LEN-117,3166,RefSeq_NG_244712,NG_244712.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-118,Bla,SHV-OKP-LEN,LEN-118,3167,RefSeq_NG_244713,NG_244713.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-119,Bla,SHV-OKP-LEN,LEN-119,3168,RefSeq_NG_244714,NG_244714.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-120,Bla,SHV-OKP-LEN,LEN-120,3169,RefSeq_NG_244715,NG_244715.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-121,Bla,SHV-OKP-LEN,LEN-121,3170,RefSeq_NG_245133,NG_245133.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-122,Bla,SHV-OKP-LEN,LEN-122,3171,RefSeq_NG_244716,NG_244716.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-123,Bla,SHV-OKP-LEN,LEN-123,3172,RefSeq_NG_244717,NG_244717.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-124,Bla,SHV-OKP-LEN,LEN-124,3173,RefSeq_NG_244718,NG_244718.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-125,Bla,SHV-OKP-LEN,LEN-125,3174,RefSeq_NG_244719,NG_244719.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-126,Bla,SHV-OKP-LEN,LEN-126,3175,RefSeq_NG_244720,NG_244720.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-127,Bla,SHV-OKP-LEN,LEN-127,3176,RefSeq_NG_244721,NG_244721.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-128,Bla,SHV-OKP-LEN,LEN-128,3177,RefSeq_NG_244722,NG_244722.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-129,Bla,SHV-OKP-LEN,LEN-129,3178,RefSeq_NG_244723,NG_244723.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-130,Bla,SHV-OKP-LEN,LEN-130,3179,RefSeq_NG_244724,NG_244724.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-131,Bla,SHV-OKP-LEN,LEN-131,3180,RefSeq_NG_245134,NG_245134.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-132,Bla,SHV-OKP-LEN,LEN-132,3181,RefSeq_NG_244725,NG_244725.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-133,Bla,SHV-OKP-LEN,LEN-133,3182,RefSeq_NG_244726,NG_244726.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-134,Bla,SHV-OKP-LEN,LEN-134,3183,RefSeq_NG_244727,NG_244727.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-135,Bla,SHV-OKP-LEN,LEN-135,3184,RefSeq_NG_244728,NG_244728.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-136,Bla,SHV-OKP-LEN,LEN-136,3185,RefSeq_NG_244729,NG_244729.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-137,Bla,SHV-OKP-LEN,LEN-137,3186,RefSeq_NG_244730,NG_244730.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-138,Bla,SHV-OKP-LEN,LEN-138,3187,RefSeq_NG_244731,NG_244731.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-139,Bla,SHV-OKP-LEN,LEN-139,3188,RefSeq_NG_244732,NG_244732.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-140,Bla,SHV-OKP-LEN,LEN-140,3189,RefSeq_NG_244733,NG_244733.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-141,Bla,SHV-OKP-LEN,LEN-141,3190,RefSeq_NG_244734,NG_244734.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-142,Bla,SHV-OKP-LEN,LEN-142,3191,RefSeq_NG_244735,NG_244735.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-143,Bla,SHV-OKP-LEN,LEN-143,3192,RefSeq_NG_244736,NG_244736.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-144,Bla,SHV-OKP-LEN,LEN-144,3193,RefSeq_NG_244737,NG_244737.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-145,Bla,SHV-OKP-LEN,LEN-145,3194,RefSeq_NG_244738,NG_244738.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-146,Bla,SHV-OKP-LEN,LEN-146,3195,RefSeq_NG_244739,NG_244739.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-147,Bla,SHV-OKP-LEN,LEN-147,3196,RefSeq_NG_244740,NG_244740.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-148,Bla,SHV-OKP-LEN,LEN-148,3197,RefSeq_NG_244741,NG_244741.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-149,Bla,SHV-OKP-LEN,LEN-149,3198,RefSeq_NG_244742,NG_244742.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-150,Bla,SHV-OKP-LEN,LEN-150,3199,RefSeq_NG_244743,NG_244743.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-151,Bla,SHV-OKP-LEN,LEN-151,3200,RefSeq_NG_244744,NG_244744.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-152,Bla,SHV-OKP-LEN,LEN-152,3201,RefSeq_NG_244745,NG_244745.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-153,Bla,SHV-OKP-LEN,LEN-153,3202,RefSeq_NG_244746,NG_244746.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-154,Bla,SHV-OKP-LEN,LEN-154,3203,RefSeq_NG_244747,NG_244747.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-155,Bla,SHV-OKP-LEN,LEN-155,3204,RefSeq_NG_244748,NG_244748.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-156,Bla,SHV-OKP-LEN,LEN-156,3205,RefSeq_NG_245146,NG_245146.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-157,Bla,SHV-OKP-LEN,LEN-157,3206,RefSeq_NG_244749,NG_244749.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-158,Bla,SHV-OKP-LEN,LEN-158,3207,RefSeq_NG_244750,NG_244750.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-159,Bla,SHV-OKP-LEN,LEN-159,3208,RefSeq_NG_244751,NG_244751.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-160,Bla,SHV-OKP-LEN,LEN-160,3209,RefSeq_NG_244752,NG_244752.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-161,Bla,SHV-OKP-LEN,LEN-161,3210,RefSeq_NG_244753,NG_244753.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-162,Bla,SHV-OKP-LEN,LEN-162,3211,RefSeq_NG_245135,NG_245135.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-163,Bla,SHV-OKP-LEN,LEN-163,3212,RefSeq_NG_244754,NG_244754.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-164,Bla,SHV-OKP-LEN,LEN-164,3213,RefSeq_NG_244755,NG_244755.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-165,Bla,SHV-OKP-LEN,LEN-165,3214,RefSeq_NG_244756,NG_244756.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-166,Bla,SHV-OKP-LEN,LEN-166,3215,RefSeq_NG_244757,NG_244757.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-167,Bla,SHV-OKP-LEN,LEN-167,3216,RefSeq_NG_244758,NG_244758.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-168,Bla,SHV-OKP-LEN,LEN-168,3217,RefSeq_NG_244759,NG_244759.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-169,Bla,SHV-OKP-LEN,LEN-169,3218,RefSeq_NG_244760,NG_244760.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-170,Bla,SHV-OKP-LEN,LEN-170,3219,RefSeq_NG_244761,NG_244761.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-171,Bla,SHV-OKP-LEN,LEN-171,3220,RefSeq_NG_244762,NG_244762.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-172,Bla,SHV-OKP-LEN,LEN-172,3221,RefSeq_NG_244763,NG_244763.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-173,Bla,SHV-OKP-LEN,LEN-173,3222,RefSeq_NG_244764,NG_244764.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-174,Bla,SHV-OKP-LEN,LEN-174,3223,RefSeq_NG_244765,NG_244765.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-175,Bla,SHV-OKP-LEN,LEN-175,3224,RefSeq_NG_244766,NG_244766.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-176,Bla,SHV-OKP-LEN,LEN-176,3225,RefSeq_NG_244767,NG_244767.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-177,Bla,SHV-OKP-LEN,LEN-177,3226,RefSeq_NG_244768,NG_244768.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-178,Bla,SHV-OKP-LEN,LEN-178,3227,RefSeq_NG_244769,NG_244769.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-179,Bla,SHV-OKP-LEN,LEN-179,3228,RefSeq_NG_244770,NG_244770.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-180,Bla,SHV-OKP-LEN,LEN-180,3229,RefSeq_NG_244771,NG_244771.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-181,Bla,SHV-OKP-LEN,LEN-181,3230,RefSeq_NG_244772,NG_244772.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-182,Bla,SHV-OKP-LEN,LEN-182,3231,RefSeq_NG_244773,NG_244773.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-183,Bla,SHV-OKP-LEN,LEN-183,3232,RefSeq_NG_245136,NG_245136.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-184,Bla,SHV-OKP-LEN,LEN-184,3233,RefSeq_NG_244774,NG_244774.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-185,Bla,SHV-OKP-LEN,LEN-185,3234,RefSeq_NG_244775,NG_244775.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-186,Bla,SHV-OKP-LEN,LEN-186,3235,RefSeq_NG_244776,NG_244776.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-187,Bla,SHV-OKP-LEN,LEN-187,3236,RefSeq_NG_244777,NG_244777.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-188,Bla,SHV-OKP-LEN,LEN-188,3237,RefSeq_NG_244778,NG_244778.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-189,Bla,SHV-OKP-LEN,LEN-189,3238,RefSeq_NG_244779,NG_244779.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-190,Bla,SHV-OKP-LEN,LEN-190,3239,RefSeq_NG_244780,NG_244780.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-191,Bla,SHV-OKP-LEN,LEN-191,3240,RefSeq_NG_244781,NG_244781.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-192,Bla,SHV-OKP-LEN,LEN-192,3241,RefSeq_NG_244782,NG_244782.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-193,Bla,SHV-OKP-LEN,LEN-193,3242,RefSeq_NG_244783,NG_244783.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-194,Bla,SHV-OKP-LEN,LEN-194,3243,RefSeq_NG_244784,NG_244784.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-195,Bla,SHV-OKP-LEN,LEN-195,3244,RefSeq_NG_244785,NG_244785.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-196,Bla,SHV-OKP-LEN,LEN-196,3245,RefSeq_NG_244786,NG_244786.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-197,Bla,SHV-OKP-LEN,LEN-197,3246,RefSeq_NG_244787,NG_244787.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-198,Bla,SHV-OKP-LEN,LEN-198,3247,RefSeq_NG_244788,NG_244788.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-199,Bla,SHV-OKP-LEN,LEN-199,3248,RefSeq_NG_244789,NG_244789.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-200,Bla,SHV-OKP-LEN,LEN-200,3249,RefSeq_NG_244790,NG_244790.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-201,Bla,SHV-OKP-LEN,LEN-201,3250,RefSeq_NG_244791,NG_244791.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
135,LEN-202,Bla,SHV-OKP-LEN,LEN-202,3251,RefSeq_NG_244792,NG_244792.1,-,-,no,no,class A beta-lactamase,Bla_chr,penicillin beta-lactam,ARO:3000008
